Project44 DipoleDipole_4
5.00
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
348
2
11
Chargeability
mV/V
8 0.40 0.17 0.03 0.05 0.07 0.08 0.10 0.13 0.15 2.30 1.18
4 130.00 0.00 145.00 0.00 25.00 0.00 10.00 0.00 0.000274697 -834.595 -681.828 -1065.17 -1023.77 -1196.77 -1183.35 -1137.14 -1012.39
4 90.00 0.00 95.00 0.00 65.00 0.00 60.00 0.00 0.145128 25.0973 21.7509 20.6852 19.2907 17.8835 16.1733 14.7427 13.1266
4 100.00 0.00 115.00 0.00 55.00 0.00 40.00 0.00 0.0171987 116.67 100.127 92.6913 85.5788 77.2807 67.0314 58.5014 50.4772
4 115.00 0.00 130.00 0.00 40.00 0.00 25.00 0.00 0.00325208 -535.229 -427.921 -381.742 -340.468 -296.522 -244.937 -202.855 -163.727
4 95.00 0.00 100.00 0.00 60.00 0.00 55.00 0.00 0.0378396 41.7173 36.9769 35.0133 31.8731 29.2086 26.6055 23.6437 21.248
4 85.00 0.00 90.00 0.00 70.00 0.00 65.00 0.00 0.520435 18.445 15.7432 14.7342 13.6395 12.5823 11.3105 10.1168 8.90879
4 85.00 0.00 100.00 0.00 70.00 0.00 55.00 0.00 1.61488 21.848 18.9266 17.6782 16.4286 15.1821 13.6428 12.2534 10.759
4 80.00 0.00 85.00 0.00 75.00 0.00 70.00 0.00 14.1129 26.5247 23.5706 22.3141 20.9941 19.6484 17.9356 16.3607 14.6543
4 105.00 0.00 115.00 0.00 55.00 0.00 45.00 0.00 0.00562716 366.334 268.662 232.228 198.483 165.279 123.148 99.6035 68.6369
4 115.00 0.00 125.00 0.00 45.00 0.00 35.00 0.00 0.00190288 -1146.82 -884.054 -784.109 -685.305 -600.71 -493.793 -410.973 -337.363
4 95.00 0.00 105.00 0.00 65.00 0.00 55.00 0.00 0.120293 38.8999 32.0783 29.3056 26.4893 23.8821 20.8811 18.3396 15.7894
4 85.00 0.00 95.00 0.00 75.00 0.00 65.00 0.00 4.27041 22.8621 20.2311 19.1069 17.9323 16.7426 15.2322 13.8617 12.3815
4 95.00 0.00 100.00 0.00 70.00 0.00 65.00 0.00 0.080684 24.4469 20.3112 18.7722 17.0534 15.4636 13.908 12.2791 10.717
4 100.00 0.00 105.00 0.00 65.00 0.00 60.00 0.00 0.0177892 54.9186 36.6826 29.8636 23.628 17.1875 9.05754 3.45241 -1.87525
4 90.00 0.00 105.00 0.00 75.00 0.00 60.00 0.00 1.80318 23.6293 20.6526 19.4602 18.192 16.8958 15.2456 13.7216 12.0895
4 120.00 0.00 135.00 0.00 45.00 0.00 30.00 0.00 0.00154652 24.3178 -13.5293 -12.2453 -6.35037 -18.5063 -21.1654 -22.2397 -34.3812
4 85.00 0.00 90.00 0.00 80.00 0.00 75.00 0.00 10.9003 22.5526 19.9849 18.9049 17.7653 16.6069 15.1376 13.7872 12.3304
4 105.00 0.00 120.00 0.00 60.00 0.00 45.00 0.00 0.0170277 10.0633 10.0182 10.7339 10.9996 10.8511 11.3482 11.3989 13.1176
4 135.00 0.00 150.00 0.00 30.00 0.00 15.00 0.00 0.000360134 -3.5059 -46.0186 -9.18174 9.83933 16.6138 14.0647 6.3304 3.82857
4 90.00 0.00 95.00 0.00 75.00 0.00 70.00 0.00 0.911067 24.1114 21.275 20.1644 18.9633 17.7181 16.168 14.7315 13.1652
4 110.00 0.00 120.00 0.00 60.00 0.00 50.00 0.00 0.00620251 -56.0194 13.5883 46.0363 45.2593 15.6444 50.5285 50.6218 46.5187
4 120.00 0.00 130.00 0.00 50.00 0.00 40.00 0.00 0.000703734 351.799 432.768 369.972 411.402 406.559 438.751 466.844 508.77
4 100.00 0.00 110.00 0.00 70.00 0.00 60.00 0.00 0.060495 39.3542 33.3859 30.7759 28.2506 25.8649 22.9683 20.331 18.136
4 90.00 0.00 100.00 0.00 80.00 0.00 70.00 0.00 3.68355 22.1225 19.5307 18.4297 17.282 16.1143 14.6422 13.2949 11.8395
